"gene","logFC","logCPM","F","PValue","FDR","pct_tumor_cells_descriptive","pct_normal_cells_descriptive","experimental_unit","is_cell_cycle_like"
"HMGA1",1.16747028840907,8.32907653063613,21.8173128845972,0.000436354355049209,0.00439926638173954,0.888145147084728,0.466734902763562,"paired_patient_pseudobulk",FALSE
"HSD17B8",-0.937649352612594,4.49472672260444,21.8443958869811,0.000436393090879384,0.00439926638173954,0.242381539545535,0.194472876151484,"paired_patient_pseudobulk",FALSE
"ATP5G1",-0.845692050538136,8.62993306005916,21.7860154068353,0.000438808134284761,0.00442003339146058,0.842170160295931,0.545547594677584,"paired_patient_pseudobulk",FALSE
"TRNP1",3.02537789069479,1.71119066451743,20.3361397750165,0.000440430738285193,0.00443199095419757,0.054077858023604,0.00409416581371546,"paired_patient_pseudobulk",FALSE
"ENPP2",-2.81926718834168,-0.263670925364317,20.6835004799227,0.000440809271302258,0.00443199095419757,0.00475603311608244,0.0174002047082907,"paired_patient_pseudobulk",FALSE
"PWWP2B",-0.94284890314976,3.92925378474217,21.6980400507609,0.000441417724655749,0.00443199095419757,0.165051964065528,0.160696008188332,"paired_patient_pseudobulk",FALSE
"RIN1",1.31313417468724,3.0451981320312,20.3284270119306,0.000441419179373894,0.00443199095419757,0.174035582173683,0.0368474923234391,"paired_patient_pseudobulk",FALSE
"IL33",3.13377899005981,3.66662997304371,20.3922584787526,0.000442370150236231,0.00443796000841343,0.168046503434913,0.0174002047082907,"paired_patient_pseudobulk",FALSE
"ZIC2",4.9446141702061,1.76332238633262,27.3496943761639,0.000443791141488465,0.00444863100767422,0.0921261229522635,0.00102354145342886,"paired_patient_pseudobulk",FALSE
"PCSK7",-0.739870566184631,5.93968856391572,21.7336328865999,0.000444684564206779,0.00445400066321351,0.489871410956491,0.365404298874104,"paired_patient_pseudobulk",FALSE
"LINC00493",0.852190011941352,7.44701536963495,21.702099913377,0.000446931035851019,0.00447124489770321,0.869649462744407,0.469805527123849,"paired_patient_pseudobulk",FALSE
"PNPLA7",-2.11960455245008,0.344344863752544,19.2975763905286,0.000447124489770321,0.00447124489770321,0.0105689624801832,0.0214943705220061,"paired_patient_pseudobulk",FALSE
"MAN1A1",-1.54993251582073,3.29797358626249,21.2392073251568,0.000448745638549237,0.00448385489561638,0.104280429804474,0.12589559877175,"paired_patient_pseudobulk",FALSE
"CRTAP",1.15915803154047,4.41588802416048,21.5148634679691,0.00044958892445472,0.00448867851600743,0.357759379954201,0.0972364380757421,"paired_patient_pseudobulk",FALSE
"SGPP1",-1.32838269609255,2.67840155651551,21.5429361290075,0.000450548976627602,0.00449103270258283,0.0757442311079796,0.0788126919140225,"paired_patient_pseudobulk",FALSE
"SLC7A11",1.98435527850189,3.41385892027845,21.779870754181,0.000450615512721175,0.00449103270258283,0.21402149022371,0.0255885363357216,"paired_patient_pseudobulk",FALSE
"RRAS",1.32686723843126,4.59854501524211,20.4428993487114,0.000450906897849682,0.00449103270258283,0.352651048088779,0.107471852610031,"paired_patient_pseudobulk",FALSE
"GZMB",1.80591450092379,3.04383374255111,19.5947737745995,0.000451686751288457,0.00449520387972925,0.172802536550995,0.0276356192425793,"paired_patient_pseudobulk",FALSE
"PCNT",-1.07128458002497,2.63138272835456,21.3364601021586,0.000452567733904826,0.00450037403124208,0.0783864717280254,0.0716479017400205,"paired_patient_pseudobulk",FALSE
"SMUG1",1.06166015250778,4.75535925527404,21.2981314386725,0.000455717955303999,0.00452808343458482,0.425929187951383,0.129989764585466,"paired_patient_pseudobulk",FALSE
"PPID",0.80830604984791,5.05846995410945,21.5769450362639,0.000456720732914922,0.00453097028836207,0.470494979742822,0.157625383828045,"paired_patient_pseudobulk",FALSE
"FAM207A",1.06240498814272,5.28545835894902,21.5864060575169,0.000456736362401156,0.00453097028836207,0.511537784040867,0.172978505629478,"paired_patient_pseudobulk",FALSE
"EMP2",-1.41493391857881,6.82658060713337,21.5743885276093,0.000457464012376358,0.00453457560038667,0.521578298397041,0.471852610030706,"paired_patient_pseudobulk",FALSE
"ATP6V1C2",3.08205367474332,2.59185213086347,18.8677568906762,0.000458423587383906,0.00454047228554465,0.110445657917914,0.00818833162743091,"paired_patient_pseudobulk",FALSE
"SH2B1",-1.01770337366405,3.7601573920077,21.5372251234322,0.00045890512495107,0.00454162862133611,0.171217192178968,0.138178096212897,"paired_patient_pseudobulk",FALSE
"CCDC64B",-0.882662898403541,5.63120574822284,21.568647938236,0.000459416526026764,0.00454307843449819,0.420116258587282,0.395087001023541,"paired_patient_pseudobulk",FALSE
"MPLKIP",0.906889886348602,6.5121477822723,21.5526546734389,0.000460572820049535,0.00455089810287041,0.746521049850273,0.329580348004094,"paired_patient_pseudobulk",FALSE
"NENF",0.818636613786166,7.09005471812005,21.5404132906363,0.000461025852503099,0.00455136217202896,0.815923903470143,0.385875127942682,"paired_patient_pseudobulk",FALSE
"STAT3",-0.787153309862935,6.01911564629281,21.5398781501396,0.000461350928602454,0.00455136217202896,0.499559626563326,0.368474923234391,"paired_patient_pseudobulk",FALSE
"PDP1",1.2502606007321,3.85311111079736,20.306554734894,0.00046301265340625,0.00456160071364,0.280782103223534,0.0696008188331627,"paired_patient_pseudobulk",FALSE
"ICOSLG",-1.17505096782052,2.40992759720302,21.2023286923454,0.000463139324081396,0.00456160071364,0.0612999823850625,0.0552712384851586,"paired_patient_pseudobulk",FALSE
"CARS",1.31563305650852,4.479096954333,21.3677320838542,0.000463614669152787,0.00456160071364,0.364100757442311,0.09007164790174,"paired_patient_pseudobulk",FALSE
"TMEM63A",1.02916476103847,4.86782414447819,21.283152567971,0.000463854337627971,0.00456160071364,0.445305619165052,0.131013306038895,"paired_patient_pseudobulk",FALSE
"FANCI",1.31168955735648,2.94852380116386,19.782396011394,0.00046434209835064,0.00456279331054891,0.135811167870354,0.0348004094165814,"paired_patient_pseudobulk",FALSE
"NRP2",3.57148767034908,1.7865507846658,19.3905208992881,0.000465038044306012,0.00456284032226314,0.0523163642769068,0.00307062436028659,"paired_patient_pseudobulk",FALSE
"FKBP5",-1.44851162031255,3.52710278875068,21.538633409647,0.000465079868992122,0.00456284032226314,0.10692267042452,0.119754350051177,"paired_patient_pseudobulk",FALSE
"PRSS23",2.38248013729705,6.33038686705982,20.7048709854726,0.000466093304642668,0.00456400022690745,0.543420820856086,0.132036847492323,"paired_patient_pseudobulk",FALSE
"NES",8.47316113652527,1.9328544743487,47.1324014203818,0.000466289278764848,0.00456400022690745,0.0944160648229699,0,"paired_patient_pseudobulk",FALSE
"ARPIN",-1.23169049686553,3.53192304144179,21.4646746641512,0.000466297854508134,0.00456400022690745,0.119957724150079,0.129989764585466,"paired_patient_pseudobulk",FALSE
"ETHE1",-0.940170882340623,8.01704489412945,21.4253013011993,0.000470873874382807,0.00460168827061754,0.797780517879161,0.656090071647902,"paired_patient_pseudobulk",FALSE
"HAP1",-1.9257213350643,2.11238801600564,19.3194422913972,0.00047088761901741,0.00460168827061754,0.0223709705830544,0.0562947799385875,"paired_patient_pseudobulk",FALSE
"DHRS4L2",-1.12040241467643,5.30174396277718,21.4303744285534,0.000471393595571099,0.00460301981557661,0.353884093711467,0.28863868986694,"paired_patient_pseudobulk",FALSE
"EPHX2",-1.94623930606982,5.00966563747643,21.4273085203138,0.000471804337061225,0.00460342005988421,0.190769772767307,0.294779938587513,"paired_patient_pseudobulk",FALSE
"RHBDD2",0.926031798952508,4.88800334041625,20.8187520434557,0.000473229291316112,0.00461370765613594,0.425576889202043,0.147389969293756,"paired_patient_pseudobulk",FALSE
"D2HGDH",-0.86176155526228,4.17139708423257,21.3884793320856,0.000474472589008875,0.0046222094938658,0.234454817685397,0.163766632548618,"paired_patient_pseudobulk",FALSE
"RAB11FIP1",-1.219793351935,7.5889995049885,21.3726834068353,0.00047605236427033,0.00463397336604035,0.705125946802889,0.560900716479017,"paired_patient_pseudobulk",FALSE
"IGLV2-23",-3.80266435660086,-0.298745569280241,19.9502026050994,0.000476513571551893,0.00463483903579771,0.00334683811872468,0.0214943705220061,"paired_patient_pseudobulk",FALSE
"MRPL3",0.784343676493263,6.28141478529912,21.3735785932567,0.000477562682785712,0.00464141717461523,0.669367623744936,0.287615148413511,"paired_patient_pseudobulk",FALSE
"TMEM150A",1.73971731864888,3.14478893838661,19.6560827539382,0.000479214881915757,0.0046507857108524,0.202219482120838,0.0337768679631525,"paired_patient_pseudobulk",FALSE
"VBP1",0.926061053418637,5.7446985644281,21.2946356664587,0.000479391740127937,0.0046507857108524,0.604192355117139,0.247697031729785,"paired_patient_pseudobulk",FALSE
"IGF2BP3",4.97239620478274,1.73954825824334,27.1353572897103,0.000479647297408392,0.0046507857108524,0.0753919323586401,0.00102354145342886,"paired_patient_pseudobulk",FALSE
"CLN3",-0.822028447429575,5.38961693515105,21.3315591453411,0.000481514516229541,0.00466525737514224,0.388585520521402,0.310133060388946,"paired_patient_pseudobulk",FALSE
"CKMT2",7.91081620438877,2.54199482198818,46.5431341075405,0.000482437348971237,0.00467056375948048,0.0762726792319887,0,"paired_patient_pseudobulk",FALSE
"ASS1",1.63853604520862,6.84044395920375,21.3021429858136,0.000484042679289524,0.00468246414697325,0.703012154306852,0.268167860798362,"paired_patient_pseudobulk",FALSE
"MOSPD1",1.91944772224947,4.11029300088636,20.558349136094,0.000484510943271186,0.00468335500289306,0.290118020081029,0.0511770726714432,"paired_patient_pseudobulk",FALSE
"AC090498.1",-0.861668160399704,7.6017491402568,21.269852953666,0.000485537894814658,0.00468964064425329,0.771710410428043,0.564994882292733,"paired_patient_pseudobulk",FALSE
"FOXN3",-1.39279058592351,4.27483884122969,21.2653959578239,0.000487708974109953,0.00470695870361931,0.156596794081381,0.187308085977482,"paired_patient_pseudobulk",FALSE
"OGFR",1.04345997371027,4.82191466410182,20.8674634295568,0.000488207223423282,0.00470811768522065,0.47137572661617,0.146366427840328,"paired_patient_pseudobulk",FALSE
"SH3RF1",-1.04865933923873,4.71210437740875,21.2098946753753,0.000488834014675942,0.00471051353151353,0.298220891315836,0.226202661207779,"paired_patient_pseudobulk",FALSE
"NIPSNAP3A",-1.04749133838664,4.5041890095128,21.2160640853327,0.000489552129534244,0.00471378500595618,0.230931830192003,0.204708290685773,"paired_patient_pseudobulk",FALSE
"ONECUT3",8.82340420558228,2.4699667315782,46.2738344320937,0.000490065600431604,0.00471508247710469,0.08807468733486,0,"paired_patient_pseudobulk",FALSE
"ADRA2A",-3.4326643366408,2.59063905045996,21.3435793801438,0.000492197620162441,0.004731938510442,0.0237801655804122,0.0859774820880246,"paired_patient_pseudobulk",FALSE
"IGHV5-51",-3.84088220890032,-0.698528970444992,18.0111243855486,0.000498305389637477,0.00478696149767484,0.00193764312136692,0.0163766632548618,"paired_patient_pseudobulk",FALSE
"GABRB2",-3.72536596181375,0.578543342462628,18.8868965344878,0.000500572199223434,0.00480502997712548,0.00722212436145852,0.0194472876151484,"paired_patient_pseudobulk",FALSE
"TMEM98",-0.928920420281767,6.33828947931067,21.0985394173668,0.000502985450266336,0.00482447523560545,0.551875990840233,0.403275332650972,"paired_patient_pseudobulk",FALSE
"FTSJ1",1.28501679781662,4.02615455080792,20.64631973828,0.000505491741435362,0.00484204772465038,0.285538136339616,0.0685772773797339,"paired_patient_pseudobulk",FALSE
"ANKRD9",-1.03776976193015,4.8259144420163,21.0637166432234,0.000505828321734602,0.00484204772465038,0.256473489519112,0.257932446264074,"paired_patient_pseudobulk",FALSE
"C21orf2",-0.947147376975831,4.31670553517442,20.8415668381076,0.000506443239137227,0.00484204772465038,0.244319182666902,0.1985670419652,"paired_patient_pseudobulk",FALSE
"EDEM2",0.895978236718016,4.30767315341794,20.7493517045434,0.000506597351048167,0.00484204772465038,0.3519464505901,0.10849539406346,"paired_patient_pseudobulk",FALSE
"VILL",-1.55178740895067,4.85600912315613,21.0707267643829,0.000506762103230478,0.00484204772465038,0.193764312136692,0.328556806550665,"paired_patient_pseudobulk",FALSE
"P3H3",4.88969625559847,1.84495380058033,27.072264690169,0.00050835323117749,0.00485352586515319,0.0745111854852915,0.00102354145342886,"paired_patient_pseudobulk",FALSE
"ALG1L",2.45509981567179,2.07247706005855,17.3963707221243,0.000509108210672993,0.00485700936619062,0.0727496917385943,0.00716479017400205,"paired_patient_pseudobulk",FALSE
"AP1S2",1.34312937109291,3.50273847299588,19.7720281133668,0.000510116183748908,0.00486289930143484,0.237097058305443,0.0522006141248721,"paired_patient_pseudobulk",FALSE
"ARFGAP1",0.806743465732265,4.23322713956699,19.8304138106419,0.000511516978019898,0.00486942483447077,0.334155363748459,0.111566018423746,"paired_patient_pseudobulk",FALSE
"NOXA1",-1.53446066502301,3.44662764289896,21.040579407368,0.000511582946464881,0.00486942483447077,0.0956491104456579,0.12589559877175,"paired_patient_pseudobulk",FALSE
"BORCS5",1.36426872663259,3.20832113592819,19.8594529780648,0.000512617249045205,0.00487554220826035,0.195878104632729,0.0429887410440123,"paired_patient_pseudobulk",FALSE
"MAGI3",-1.4501317096878,3.78719147879553,20.9395813970071,0.000514544636824259,0.00489013796065803,0.125066056015501,0.148413510747185,"paired_patient_pseudobulk",FALSE
"IL6R",-2.13545114499452,3.22102979049935,20.8217183552505,0.000516360397715164,0.0049036513741829,0.0605953848863837,0.119754350051177,"paired_patient_pseudobulk",FALSE
"BATF2",1.9473696528132,3.31608903625339,19.6846044715172,0.000517536459069113,0.00491107386845309,0.218425224590453,0.0286591606960082,"paired_patient_pseudobulk",FALSE
"IFIT1",3.78988278066822,2.6028794455872,19.1226675963002,0.00052136888017466,0.00494367293082599,0.0542540073982737,0.00511770726714432,"paired_patient_pseudobulk",FALSE
"MFSD7",-2.99408931327395,0.810853323465214,19.5006969018494,0.000522363288835393,0.00494678202357983,0.00933591685749516,0.0358239508700102,"paired_patient_pseudobulk",FALSE
"CD36",-3.16529198508523,-0.613870463630938,19.1635703416982,0.000522491434619074,0.00494678202357983,0.00211379249603664,0.0143295803480041,"paired_patient_pseudobulk",FALSE
"YPEL2",-0.963505284303608,2.96132806396161,20.140525587528,0.000523404421678161,0.0049516603722592,0.0940637660736304,0.0880245649948823,"paired_patient_pseudobulk",FALSE
"FTL",1.12970300377334,11.8781285437573,20.8806982899383,0.000524342129854045,0.00495676500887081,0.99383477188656,0.917093142272262,"paired_patient_pseudobulk",FALSE
"IGKV1-39",-3.82360903774937,0.167190885487341,18.693452316887,0.000527227206064979,0.0049802569920402,0.00457988374141272,0.0296827021494371,"paired_patient_pseudobulk",FALSE
"KDM2A",-0.783094338902326,5.14482668375473,20.8557466297677,0.000529253326604247,0.00499560569842523,0.354588691210146,0.24360286591607,"paired_patient_pseudobulk",FALSE
"PSMG4",0.896029893600087,5.10805720545465,20.7605162530736,0.000529877294998004,0.00499770630509481,0.45939756913863,0.171954964176049,"paired_patient_pseudobulk",FALSE
"C14orf159",-1.29320106892088,3.68582474996915,20.8178772937526,0.000530998841608179,0.00500449324604227,0.131759732252951,0.145342886386899,"paired_patient_pseudobulk",FALSE
"MIDN",-0.860775351552583,6.91832464239517,20.8159424727178,0.000531829588130733,0.00500574858280325,0.654747225647349,0.481064483111566,"paired_patient_pseudobulk",FALSE
"CERCAM",2.82333645943834,1.64581798481407,18.8672156010131,0.000531936174702707,0.00500574858280325,0.0586577417650167,0.00409416581371546,"paired_patient_pseudobulk",FALSE
"RP11-20I23.13",-1.82009956556638,0.752270843944548,20.2909458829817,0.000532366795195195,0.00500601706962249,0.0153249955962656,0.0296827021494371,"paired_patient_pseudobulk",FALSE
"C16orf59",1.54893740142148,2.16241886437453,17.5140515673488,0.000534801150428972,0.00501934878524857,0.0903646292055663,0.0143295803480041,"paired_patient_pseudobulk",FALSE
"PDX1",3.57083083185214,1.33018348224561,19.9495748521505,0.000534897349072158,0.00501934878524857,0.052844812400916,0.00204708290685773,"paired_patient_pseudobulk",FALSE
"ST3GAL1",3.43073580909246,2.18002997559615,18.8529962749702,0.000534994043214848,0.00501934878524857,0.115025541659327,0.00511770726714432,"paired_patient_pseudobulk",FALSE
"STYK1",-1.86476108019267,1.32952445919834,19.4372203896245,0.000538058856494532,0.00504430177963624,0.0244847630790911,0.0409416581371546,"paired_patient_pseudobulk",FALSE
"SLC30A1",-0.817953309601864,5.35831133915149,20.7593973493132,0.000539514648502709,0.0050541439983888,0.349656508719394,0.268167860798362,"paired_patient_pseudobulk",FALSE
"MPG",0.938159842723917,6.12397212415835,20.7487768810522,0.000540616545387117,0.00506027258276541,0.680288884974458,0.301944728761515,"paired_patient_pseudobulk",FALSE
"CCL15",-2.37921691644095,5.53370144420247,20.73780614051,0.000540981751619339,0.00506027258276541,0.236920908930773,0.387922210849539,"paired_patient_pseudobulk",FALSE
"RP11-129M16.4",-1.92049607944813,0.791214977791569,18.9402952142577,0.000541685531868318,0.00506305170552595,0.0149726968469262,0.0286591606960082,"paired_patient_pseudobulk",FALSE
"CLCA1",-5.50497906218429,5.66903957927717,19.2345494532588,0.00054499649470092,0.00509017731359824,0.0070459749867888,0.0788126919140225,"paired_patient_pseudobulk",FALSE
